id,transaction_id,item_id
89472,53298,13
89473,53299,11
89474,53300,19
89475,53301,36
89476,53302,35
89477,53302,21
89478,53303,10
89479,53304,4
89480,53305,33
89481,53305,12
89482,53305,25
89483,53305,16
89484,53306,37
89485,53307,34
89486,53308,36
89487,53309,1
89488,53309,16
89489,53310,26
89490,53311,17
89491,53311,35
89492,53311,37
89493,53312,8
89494,53312,36
89495,53312,6
89496,53312,24
89497,53313,23
89498,53314,34
89499,53315,11
89500,53316,20
89501,53317,2
89502,53317,15
89503,53317,13
89504,53317,36
89505,53318,17
89506,53319,27
89507,53319,1
89508,53319,22
89509,53319,32
89510,53319,15
89511,53319,22
89512,53319,37
89513,53320,10
89514,53320,18
89515,53320,17
89516,53321,13
89517,53322,14
89518,53323,37
89519,53324,34
89520,53325,8
89521,53326,9
89522,53327,31
89523,53327,37
89524,53328,18
89525,53328,5
89526,53329,17
89527,53330,4
89528,53331,24
89529,53332,3
89530,53333,29
89531,53334,18
89532,53335,16
89533,53336,7
89534,53337,4
89535,53338,10
89536,53339,25
89537,53340,35
89538,53340,1
89539,53341,25
89540,53341,2
89541,53341,16
89542,53341,4
89543,53341,37
89544,53342,15
89545,53342,16
89546,53342,5
89547,53342,24
89548,53342,16
89549,53342,33
89550,53342,37
89551,53342,28
89552,53342,30
89553,53342,28
89554,53343,37
89555,53344,18
89556,53345,34
89557,53346,13
89558,53347,5
89559,53347,37
89560,53348,26
89561,53349,6
89562,53349,32
89563,53349,3
89564,53350,6
89565,53351,36
89566,53352,2
89567,53352,17
89568,53353,15
89569,53354,27
89570,53355,5
89571,53355,24
89572,53356,36
89573,53357,20
89574,53358,31
89575,53358,17
89576,53358,33
89577,53359,24
89578,53360,28
89579,53361,19
89580,53361,37
89581,53362,25
89582,53362,17
89583,53362,32
89584,53363,35
89585,53363,23
89586,53363,31
89587,53364,9
89588,53365,36
89589,53365,18
89590,53366,5
89591,53366,31
89592,53366,35
89593,53367,14
89594,53368,7
89595,53368,35
89596,53368,19
89597,53368,3
89598,53369,28
89599,53369,13
89600,53370,28
89601,53371,19
89602,53371,13
89603,53371,12
89604,53371,34
89605,53372,24
89606,53372,37
89607,53373,31
89608,53373,8
89609,53373,27
89610,53374,22
89611,53374,2
89612,53374,29
89613,53374,34
89614,53374,4
89615,53375,12
89616,53375,11
89617,53375,26
89618,53375,22
89619,53375,13
89620,53375,30
89621,53376,14
89622,53376,4
89623,53376,29
89624,53377,11
89625,53377,16
89626,53378,17
89627,53379,36
89628,53380,1
89629,53381,27
89630,53382,8
89631,53383,34
89632,53384,18
89633,53385,6
89634,53386,3
89635,53387,8
89636,53388,9
89637,53388,23
89638,53388,4
89639,53388,24
89640,53388,8
89641,53389,8
89642,53389,31
89643,53389,5
89644,53390,5
89645,53391,34
89646,53391,28
89647,53391,12
89648,53391,21
89649,53391,22
89650,53392,35
89651,53392,5
89652,53392,37
89653,53393,21
89654,53393,34
89655,53393,15
89656,53393,31
89657,53394,36
89658,53395,36
89659,53396,15
89660,53397,27
89661,53398,9
89662,53398,10
89663,53398,25
89664,53398,34
89665,53399,18
89666,53400,7
89667,53400,25
89668,53401,5
89669,53401,30
89670,53402,17
89671,53402,18
89672,53403,37
89673,53404,12
89674,53404,24
89675,53405,36
89676,53406,8
89677,53407,37
89678,53408,5
89679,53409,30
89680,53410,35
89681,53411,11
89682,53412,33
89683,53413,5
89684,53414,15
89685,53415,24
89686,53415,16
89687,53416,27
89688,53416,29
89689,53417,20
89690,53418,11
89691,53419,24
89692,53420,14
89693,53421,20
89694,53422,29
89695,53422,26
89696,53423,3
89697,53424,36
89698,53425,35
89699,53426,27
89700,53427,24
89701,53428,23
89702,53428,9
89703,53429,37
89704,53430,17
89705,53430,36
89706,53431,20
89707,53431,21
89708,53432,7
89709,53432,1
89710,53432,22
89711,53433,12
89712,53433,28
89713,53433,17
89714,53433,27
89715,53433,24
89716,53434,36
89717,53435,32
89718,53436,1
89719,53437,8
89720,53438,18
89721,53439,18
89722,53439,23
89723,53439,20
89724,53440,25
89725,53441,20
89726,53442,25
89727,53442,36
89728,53442,23
89729,53442,4
89730,53442,11
89731,53442,7
89732,53443,31
89733,53444,34
89734,53445,10
89735,53446,28
89736,53447,14
89737,53448,29
89738,53448,27
89739,53449,21
89740,53450,18
89741,53451,27
89742,53451,3
89743,53451,12
89744,53452,36
89745,53453,19
89746,53454,25
89747,53455,16
89748,53455,25
89749,53455,8
89750,53456,33
89751,53457,32
89752,53458,35
89753,53458,37
89754,53459,8
89755,53460,36
89756,53461,21
89757,53461,13
89758,53461,7
89759,53462,36
89760,53463,36
89761,53464,13
89762,53464,1
89763,53465,20
89764,53466,11
89765,53467,28
89766,53468,17
89767,53468,26
89768,53468,28
89769,53468,9
89770,53468,5
89771,53468,6
89772,53468,14
89773,53469,25
89774,53470,34
89775,53471,6
89776,53471,30
89777,53472,10
89778,53473,25
89779,53473,16
89780,53473,4
89781,53474,33
89782,53475,33
89783,53475,2
89784,53476,19
89785,53477,26
89786,53478,8
89787,53479,35
89788,53480,36
89789,53481,15
89790,53482,23
89791,53483,1
89792,53484,9
89793,53485,10
89794,53485,22
89795,53486,3
89796,53487,37
89797,53488,25
89798,53489,28
89799,53490,8
89800,53491,3
89801,53492,18
89802,53493,12
89803,53494,21
89804,53495,8
89805,53495,19
89806,53495,12
89807,53495,29
89808,53496,36
89809,53497,24
89810,53497,28
89811,53497,22
89812,53498,5
89813,53498,20
89814,53498,21
89815,53499,1
89816,53500,6
89817,53501,34
89818,53502,36
89819,53502,29
89820,53502,18
89821,53502,18
89822,53502,6
89823,53502,5
89824,53502,13
89825,53503,13
89826,53503,35
89827,53503,19
89828,53503,9
89829,53504,26
89830,53505,17
89831,53505,28
89832,53506,12
89833,53506,2
89834,53506,7
89835,53506,16
89836,53507,34
89837,53508,8
89838,53508,16
89839,53508,34
89840,53508,14
89841,53509,13
89842,53509,6
89843,53509,36
89844,53509,24
89845,53509,20
89846,53510,3
89847,53511,37
89848,53511,33
89849,53512,36
89850,53513,37
89851,53513,15
89852,53513,2
89853,53513,29
89854,53514,22
89855,53515,27
89856,53515,5
89857,53515,8
89858,53515,22
89859,53515,17
89860,53515,3
89861,53515,37
89862,53516,8
89863,53517,22
89864,53518,12
89865,53519,11
89866,53519,20
89867,53520,37
89868,53521,35
89869,53521,33
89870,53521,5
89871,53522,35
89872,53523,27
89873,53523,7
89874,53523,10
89875,53524,21
89876,53525,30
89877,53526,36
89878,53526,34
89879,53527,35
89880,53527,3
89881,53527,5
89882,53528,2
89883,53529,1
89884,53530,20
89885,53531,22
89886,53532,12
89887,53533,24
89888,53534,8
89889,53535,13
89890,53535,5
89891,53536,33
89892,53536,25
89893,53537,23
89894,53538,35
89895,53539,6
89896,53540,22
89897,53541,6
89898,53542,27
89899,53542,34
89900,53543,27
89901,53543,36
89902,53543,25
89903,53543,30
89904,53544,22
89905,53544,35
89906,53545,13
89907,53546,18
89908,53547,9
89909,53548,5
89910,53549,7
89911,53550,3
89912,53551,12
89913,53551,8
89914,53551,9
89915,53551,2
89916,53552,25
89917,53553,21
89918,53554,2
89919,53554,22
89920,53554,33
89921,53555,25
89922,53555,11
89923,53556,35
89924,53556,18
89925,53556,15
89926,53556,32
89927,53556,15
89928,53556,37
89929,53557,33
89930,53558,18
89931,53559,26
89932,53559,13
89933,53559,31
89934,53559,32
89935,53559,16
89936,53560,2
89937,53561,25
89938,53561,8
89939,53562,4
89940,53562,16
89941,53562,37
89942,53562,29
89943,53563,37
89944,53564,27
89945,53565,25
89946,53566,4
89947,53566,21
89948,53566,3
89949,53566,1
89950,53567,25
89951,53568,20
89952,53569,36
89953,53570,19
89954,53571,17
89955,53571,19
89956,53572,2
89957,53573,6
89958,53573,8
89959,53574,32
89960,53575,10
89961,53576,36
89962,53577,25
89963,53577,28
89964,53577,2
89965,53577,31
89966,53577,23
89967,53577,14
89968,53577,33
89969,53578,34
89970,53579,6
89971,53580,33
89972,53581,15
89973,53582,22
89974,53582,36
89975,53583,6
89976,53584,2
89977,53585,12
89978,53585,19
89979,53586,23
89980,53587,3
89981,53588,37
89982,53589,6
89983,53590,15
89984,53590,11
89985,53591,3
89986,53591,2
89987,53591,12
89988,53591,5
89989,53592,23
89990,53593,34
89991,53594,17
89992,53594,22
89993,53594,28
89994,53595,19
89995,53596,9
89996,53596,34
89997,53596,36
89998,53597,1
89999,53597,36
90000,53598,27
90001,53598,37
90002,53598,26
90003,53598,32
90004,53598,11
90005,53599,37
90006,53600,6
90007,53601,20
90008,53601,31
90009,53601,5
90010,53601,13
90011,53601,22
90012,53602,10
90013,53603,4
90014,53603,19
90015,53604,11
90016,53604,2
90017,53604,34
90018,53605,7
90019,53605,15
90020,53606,24
90021,53607,37
90022,53608,9
90023,53608,20
90024,53609,6
90025,53610,37
90026,53611,6
90027,53612,22
90028,53613,30
90029,53614,18
90030,53615,17
90031,53616,2
90032,53617,14
90033,53618,12
90034,53618,8
90035,53618,16
90036,53618,33
90037,53619,36
90038,53619,9
90039,53620,27
90040,53621,12
90041,53621,6
90042,53621,1
90043,53621,22
90044,53622,23
90045,53623,17
90046,53623,8
90047,53624,1
90048,53625,26
90049,53626,36
90050,53627,15
90051,53627,30
90052,53627,1
90053,53628,32
90054,53629,7
90055,53630,37
90056,53631,9
90057,53632,36
90058,53633,22
90059,53633,12
90060,53633,36
90061,53633,8
90062,53633,26
90063,53633,29
90064,53634,32
90065,53635,19
90066,53636,2
90067,53637,34
90068,53638,21
90069,53639,33
90070,53640,10
90071,53640,6
90072,53641,32
90073,53642,33
90074,53642,3
90075,53642,14
90076,53642,24
90077,53643,31
90078,53643,12
90079,53643,30
90080,53644,5
90081,53645,26
90082,53646,23
90083,53647,36
90084,53648,22
90085,53649,23
90086,53650,8
90087,53651,9
90088,53651,5
90089,53652,31
90090,53653,29
90091,53654,33
90092,53654,14
90093,53654,17
90094,53654,30
90095,53654,27
90096,53654,19
90097,53655,8
90098,53655,26
90099,53656,2
90100,53657,10
90101,53658,20
90102,53659,24
90103,53660,27
90104,53661,5
90105,53661,35
90106,53662,5
90107,53662,28
90108,53662,26
90109,53662,14
90110,53662,7
90111,53663,15
90112,53663,25
90113,53664,1
90114,53664,33
90115,53664,9
90116,53664,6
90117,53664,36
90118,53665,4
90119,53665,33
90120,53665,25
90121,53666,7
90122,53667,20
90123,53667,28
90124,53668,36
90125,53669,25
90126,53670,33
90127,53670,11
90128,53671,35
90129,53671,2
90130,53672,25
90131,53672,36
90132,53673,6
90133,53674,1
90134,53675,2
90135,53676,36
90136,53677,35
90137,53677,18
90138,53678,34
90139,53679,15
90140,53679,32
90141,53679,5
90142,53679,27
90143,53680,3
90144,53680,15
90145,53680,19
90146,53680,32
90147,53681,36
90148,53681,24
90149,53682,20
90150,53683,20
90151,53684,2
90152,53684,35
90153,53684,9
90154,53684,10
90155,53684,22
90156,53685,32
90157,53686,8
90158,53687,10
90159,53688,32
90160,53689,36
90161,53689,13
90162,53689,25
90163,53690,6
90164,53691,8
90165,53692,13
90166,53693,2
90167,53694,10
90168,53695,21
90169,53695,20
90170,53695,12
90171,53695,31
90172,53695,4
90173,53695,15
90174,53695,13
90175,53696,20
90176,53697,25
90177,53697,5
90178,53697,11
90179,53698,18
90180,53699,5
90181,53699,16
90182,53700,19
90183,53701,33
90184,53702,25
90185,53703,10
90186,53704,24
90187,53705,9
90188,53706,7
90189,53707,2
90190,53707,36
90191,53708,36
90192,53709,36
90193,53710,23
90194,53711,36
90195,53712,2
90196,53712,34
90197,53712,20
90198,53712,5
90199,53713,13
90200,53713,4
90201,53714,35
90202,53714,11
90203,53715,24
90204,53715,4
90205,53715,13
90206,53715,20
90207,53716,11
90208,53717,19
90209,53718,6
90210,53719,26
90211,53720,34
90212,53720,21
90213,53721,36
90214,53722,4
90215,53723,2
90216,53724,8
90217,53725,25
90218,53726,36
90219,53727,34
90220,53728,13
90221,53728,4
90222,53729,13
90223,53730,4
90224,53731,37
90225,53732,29
90226,53732,13
90227,53733,5
90228,53734,37
90229,53735,36
90230,53736,25
90231,53736,32
90232,53736,9
90233,53736,30
90234,53736,14
90235,53737,12
90236,53737,1
90237,53738,8
90238,53739,16
90239,53740,22
90240,53741,7
90241,53741,37
90242,53741,11
90243,53742,24
90244,53743,37
90245,53744,9
90246,53745,29
90247,53745,16
90248,53745,32
90249,53746,21
90250,53747,36
90251,53748,17
90252,53748,33
90253,53748,37
90254,53748,12
90255,53749,16
90256,53750,3
90257,53751,18
90258,53751,8
90259,53752,2
90260,53753,23
90261,53754,8
90262,53755,2
90263,53756,33
90264,53756,27
90265,53756,4
90266,53757,34
90267,53758,19
90268,53759,32
90269,53759,3
90270,53759,35
90271,53760,9
90272,53760,16
90273,53760,35
90274,53760,7
90275,53761,36
90276,53762,29
90277,53763,29
90278,53763,35
90279,53764,29
90280,53765,11
90281,53765,15
90282,53765,12
90283,53765,6
90284,53766,35
90285,53766,16
90286,53767,21
90287,53767,2
90288,53767,2
90289,53767,27
90290,53767,26
90291,53767,18
90292,53768,1
90293,53769,22
90294,53769,32
90295,53769,37
90296,53770,3
90297,53771,21
90298,53772,26
90299,53773,33
90300,53774,4
90301,53775,33
90302,53776,37
90303,53776,19
90304,53776,1
90305,53777,16
90306,53777,34
90307,53778,7
90308,53779,34
90309,53780,19
90310,53780,12
90311,53781,20
90312,53781,21
90313,53782,37
90314,53782,34
90315,53783,31
90316,53783,28
90317,53783,17
90318,53783,37
90319,53783,23
90320,53783,33
90321,53783,7
90322,53784,32
90323,53785,18
90324,53786,12
90325,53787,13
90326,53788,36
90327,53789,16
90328,53790,36
90329,53790,18
90330,53791,1
90331,53792,15
90332,53792,33
90333,53793,28
90334,53794,36
90335,53795,25
90336,53796,11
90337,53796,13
90338,53796,23
90339,53796,30
90340,53797,17
90341,53798,28
90342,53799,30
90343,53800,1
90344,53800,15
90345,53800,17
90346,53800,33
90347,53801,15
90348,53801,28
90349,53801,6
90350,53802,32
90351,53803,14
90352,53804,25
90353,53805,36
90354,53806,37
90355,53806,18
90356,53806,16
90357,53806,19
90358,53806,12
90359,53807,31
90360,53807,25
90361,53807,26
90362,53808,16
90363,53809,23
90364,53810,19
90365,53811,19
90366,53812,17
90367,53812,36
90368,53813,32
90369,53813,3
90370,53814,33
90371,53815,15
90372,53815,2
90373,53816,37
90374,53817,14
90375,53817,4
90376,53818,17
90377,53819,17
90378,53819,20
90379,53819,32
90380,53819,11
90381,53819,14
90382,53820,24
90383,53821,9
90384,53822,35
90385,53823,14
90386,53824,22
90387,53824,35
90388,53825,19
90389,53825,24
90390,53825,4
90391,53825,1
90392,53826,2
90393,53827,13
90394,53828,8
90395,53829,14
90396,53829,13
90397,53829,12
90398,53830,34
90399,53831,28
90400,53832,12
90401,53832,24
90402,53832,3
90403,53832,10
90404,53833,22
90405,53834,16
90406,53835,33
90407,53835,34
90408,53835,12
90409,53835,3
90410,53836,20
90411,53837,33
90412,53838,9
90413,53838,5
90414,53839,20
90415,53840,14
90416,53841,1
90417,53842,10
90418,53842,23
90419,53843,36
90420,53844,37
90421,53845,25
90422,53846,26
90423,53846,9
90424,53847,36
90425,53848,24
90426,53849,25
90427,53850,4
90428,53850,30
90429,53851,13
90430,53852,25
90431,53853,24
90432,53853,2
90433,53854,25
90434,53854,21
90435,53854,23
90436,53854,33
90437,53854,6
90438,53855,23
90439,53856,32
90440,53856,27
90441,53856,5
90442,53857,6
90443,53857,27
90444,53858,35
90445,53858,36
90446,53858,25
90447,53859,28
90448,53859,15
90449,53859,37
90450,53859,26
90451,53860,36
90452,53860,28
90453,53860,31
90454,53861,13
90455,53862,21
90456,53863,13
90457,53864,2
90458,53865,19
90459,53866,34
90460,53867,9
90461,53868,12
90462,53868,31
90463,53868,13
90464,53868,27
90465,53869,26
90466,53869,33
90467,53870,33
90468,53871,30
90469,53872,1
90470,53873,20
90471,53873,29
90472,53873,5
90473,53874,28
90474,53875,6
90475,53875,36
90476,53876,22
90477,53877,28
90478,53878,10
90479,53878,23
90480,53879,36
90481,53880,27
90482,53880,24
90483,53880,31
90484,53880,3
90485,53880,27
90486,53881,34
90487,53882,20
90488,53882,8
90489,53883,6
90490,53884,5
90491,53885,16
90492,53885,5
90493,53886,1
90494,53887,4
90495,53888,7
90496,53889,1
90497,53889,22
90498,53890,27
90499,53891,20
90500,53891,8
90501,53891,4
90502,53892,4
90503,53892,12
90504,53893,7
90505,53894,34
90506,53895,2
90507,53895,6
90508,53895,35
90509,53896,8
90510,53897,3
90511,53898,35
90512,53898,23
90513,53899,6
90514,53900,18
90515,53901,36
90516,53902,9
90517,53902,18
90518,53903,37
90519,53904,36
90520,53905,14
90521,53906,7
90522,53907,35
90523,53907,7
90524,53907,20
90525,53907,13
90526,53907,36
90527,53908,23
90528,53909,27
90529,53909,9
90530,53909,36
90531,53910,20
90532,53910,16
90533,53911,21
90534,53912,36
90535,53913,33
90536,53913,8
90537,53914,33
90538,53914,23
90539,53914,6
90540,53914,13
90541,53914,7
90542,53914,37
90543,53915,9
90544,53916,33
90545,53916,3
90546,53917,36
90547,53918,27
90548,53918,21
90549,53919,21
90550,53919,33
90551,53919,23
90552,53919,4
90553,53920,15
90554,53920,23
90555,53920,11
90556,53920,27
90557,53921,11
90558,53922,16
90559,53923,20
90560,53924,34
90561,53925,23
90562,53926,4
90563,53927,35
90564,53928,33
90565,53928,34
90566,53928,2
90567,53929,12
90568,53930,8
90569,53930,2
90570,53931,7
90571,53932,14
90572,53933,30
90573,53934,36
90574,53934,11
90575,53934,5
90576,53934,4
90577,53935,33
90578,53935,22
90579,53936,33
90580,53937,19
90581,53938,18
90582,53939,35
90583,53940,36
90584,53941,23
90585,53942,36
90586,53942,9
90587,53943,7
90588,53943,19
90589,53944,36
90590,53945,35
90591,53946,5
90592,53947,24
90593,53948,10
90594,53949,26
90595,53950,37
90596,53950,35
90597,53951,15
90598,53952,28
90599,53952,14
90600,53952,7
90601,53953,36
90602,53954,10
90603,53955,15
90604,53956,35
90605,53956,10
90606,53957,19
90607,53957,5
90608,53957,24
90609,53958,10
90610,53959,36
90611,53960,24
90612,53961,26
90613,53962,31
90614,53962,5
90615,53963,3
90616,53964,23
90617,53965,36
90618,53966,19
90619,53967,26
90620,53968,36
90621,53968,16
90622,53968,23
90623,53968,9
90624,53969,1
90625,53969,25
90626,53969,15
90627,53969,20
90628,53970,11
90629,53971,16
90630,53972,24
90631,53973,12
90632,53974,9
90633,53975,25
90634,53976,15
90635,53976,9
90636,53976,6
90637,53977,22
90638,53978,23
90639,53979,15
90640,53979,2
90641,53979,4
90642,53979,33
90643,53979,3
90644,53980,14
90645,53981,20
90646,53982,21
90647,53982,28
90648,53982,32
90649,53983,34
90650,53984,3
90651,53985,11
90652,53985,35
90653,53985,17
90654,53986,15
90655,53987,16
90656,53988,12
90657,53988,17
90658,53989,25
90659,53990,37
90660,53991,36
90661,53992,27
90662,53992,16
90663,53993,37
90664,53994,12
90665,53994,28
90666,53994,9
90667,53995,11
90668,53995,23
90669,53996,36
90670,53997,36
90671,53997,10
90672,53997,11
90673,53997,8
90674,53998,35
90675,53999,13
90676,54000,33
90677,54001,14
90678,54001,32
90679,54002,5
90680,54002,20
90681,54002,19
90682,54003,33
90683,54003,2
90684,54004,9
90685,54005,27
90686,54006,33
90687,54007,17
90688,54008,5
90689,54008,30
90690,54009,19
90691,54010,14
90692,54011,16
90693,54012,5
90694,54012,34
90695,54012,1
90696,54013,4
90697,54014,20
90698,54015,31
90699,54015,34
90700,54015,18
90701,54016,28
90702,54016,2
90703,54016,35
90704,54017,10
90705,54017,3
90706,54018,36
90707,54018,31
90708,54019,11
90709,54020,37
90710,54021,12
90711,54022,10
90712,54023,14
90713,54023,9
90714,54024,27
90715,54025,20
90716,54026,35
90717,54027,30
90718,54027,9
90719,54027,37
90720,54028,16
90721,54028,32
90722,54028,17
90723,54029,25
90724,54029,10
90725,54030,3
90726,54031,4
90727,54032,16
90728,54032,28
90729,54032,27
90730,54032,17
90731,54033,10
90732,54033,3
90733,54033,28
90734,54034,26
90735,54035,23
90736,54035,17
90737,54036,8
90738,54037,10
90739,54037,15
90740,54037,35
90741,54037,37
90742,54037,24
90743,54037,20
90744,54038,33
90745,54038,11
90746,54038,7
90747,54038,1
90748,54038,3
90749,54039,4
90750,54039,31
90751,54039,14
90752,54039,15
90753,54039,9
90754,54040,28
90755,54040,9
90756,54041,35
90757,54041,22
90758,54041,33
90759,54042,30
90760,54043,7
90761,54044,32
90762,54045,9
90763,54046,14
90764,54047,35
90765,54047,32
90766,54047,15
90767,54047,23
90768,54048,11
90769,54049,3
90770,54049,17
90771,54049,25
90772,54049,13
90773,54050,13
90774,54051,27
90775,54052,26
90776,54052,18
90777,54053,36
90778,54054,36
90779,54055,12
90780,54056,10
90781,54056,3
90782,54057,36
90783,54058,14
90784,54058,21
90785,54059,23
90786,54059,28
90787,54059,5
90788,54059,10
90789,54060,23
90790,54061,1
90791,54062,22
90792,54063,20
90793,54064,14
90794,54065,21
90795,54065,36
90796,54066,36
90797,54067,3
90798,54067,5
90799,54068,12
90800,54069,37
90801,54070,27
90802,54071,37
90803,54072,23
90804,54072,37
90805,54073,34
90806,54074,22
90807,54075,22
90808,54076,9
90809,54076,37
90810,54076,28
90811,54077,36
90812,54078,6
90813,54078,3
90814,54079,25
90815,54080,8
90816,54080,6
90817,54081,31
90818,54082,6
90819,54082,22
90820,54083,25
90821,54083,35
90822,54083,4
90823,54084,22
90824,54085,34
90825,54086,29
90826,54087,17
90827,54087,20
90828,54088,14
90829,54089,29
90830,54090,36
90831,54091,36
90832,54091,5
90833,54091,1
90834,54091,37
90835,54092,1
90836,54093,21
90837,54094,23
90838,54095,18
90839,54095,36
90840,54096,1
90841,54097,16
90842,54097,28
90843,54098,8
90844,54099,7
90845,54100,24
90846,54100,28
90847,54101,9
90848,54102,18
90849,54103,23
90850,54104,15
90851,54105,36
90852,54106,25
90853,54107,12
90854,54107,37
90855,54108,25
90856,54108,2
90857,54108,27
90858,54108,30
90859,54109,32
90860,54110,36
90861,54111,37
90862,54112,19
90863,54112,34
90864,54113,29
90865,54113,11
90866,54114,26
90867,54115,35
90868,54115,37
90869,54116,24
90870,54117,36
90871,54118,19
90872,54118,4
90873,54119,37
90874,54119,29
90875,54119,3
90876,54120,7
90877,54121,21
90878,54121,26
90879,54122,33
90880,54123,21
90881,54123,32
90882,54123,5
90883,54123,33
90884,54124,33
90885,54125,15
90886,54126,2
90887,54127,7
90888,54128,36
90889,54129,37
90890,54129,34
90891,54129,22
90892,54129,31
90893,54130,22
90894,54131,26
90895,54132,37
90896,54133,36
90897,54134,13
90898,54135,14
90899,54136,12
90900,54136,8
90901,54136,19
90902,54137,26
90903,54138,25
90904,54139,8
90905,54139,6
90906,54139,1
90907,54139,15
90908,54140,23
90909,54141,33
90910,54142,8
90911,54143,20
90912,54144,37
90913,54145,1
90914,54145,13
90915,54145,34
90916,54145,19
90917,54145,9
90918,54145,11
90919,54145,23
90920,54146,16
90921,54147,11
90922,54147,7
90923,54147,6
90924,54148,12
90925,54148,8
90926,54148,31
90927,54149,35
90928,54150,20
90929,54151,13
90930,54152,2
90931,54152,30
90932,54153,36
90933,54154,12
90934,54154,9
90935,54154,27
90936,54154,4
90937,54155,21
90938,54156,21
90939,54157,30
90940,54157,36
90941,54157,26
90942,54157,20
90943,54157,27
90944,54158,1
90945,54159,37
90946,54159,20
90947,54160,5
90948,54161,37
90949,54162,35
90950,54163,21
90951,54164,4
90952,54165,7
90953,54166,20
90954,54167,23
90955,54167,2
90956,54168,29
90957,54169,37
90958,54170,35
90959,54171,24
90960,54171,20
90961,54172,37
90962,54173,37
90963,54174,3
90964,54175,18
90965,54175,35
90966,54176,37
90967,54177,36
90968,54178,35
90969,54178,26
90970,54179,12
90971,54180,3
90972,54181,24
90973,54181,22
90974,54182,3
90975,54183,30
90976,54184,24
90977,54185,20
90978,54186,1
90979,54187,18
90980,54188,36
90981,54189,25
90982,54189,12
90983,54189,31
90984,54189,26
90985,54189,16
90986,54190,13
90987,54190,21
90988,54190,2
90989,54191,28
90990,54191,18
90991,54191,33
90992,54192,34
90993,54192,20
90994,54193,24
90995,54193,1
90996,54194,18
90997,54194,17
90998,54194,22
90999,54195,28
91000,54196,1
91001,54197,7
91002,54198,11
91003,54199,2
91004,54200,2
91005,54200,37
91006,54201,37
91007,54201,15
91008,54202,30
91009,54203,28
91010,54204,28
91011,54205,8
91012,54206,37
91013,54206,22
91014,54206,4
91015,54207,21
91016,54207,26
91017,54208,30
91018,54209,9
91019,54210,10
91020,54211,31
91021,54212,36
91022,54213,16
91023,54214,22
91024,54214,19
91025,54214,32
91026,54215,14
91027,54216,3
91028,54217,18
91029,54217,14
91030,54218,7
91031,54219,35
91032,54220,24
91033,54221,11
91034,54222,18
91035,54222,5
91036,54222,31
91037,54222,2
91038,54223,16
91039,54223,34
91040,54224,1
91041,54224,29
91042,54224,13
91043,54225,9
91044,54225,11
91045,54226,16
91046,54227,27
91047,54227,34
91048,54228,7
91049,54229,23
91050,54230,18
91051,54231,37
91052,54231,32
91053,54231,9
91054,54232,14
91055,54233,1
91056,54234,11
91057,54235,17
91058,54236,15
91059,54236,33
91060,54237,3
91061,54238,20
91062,54238,3
91063,54239,33
91064,54239,24
91065,54239,2
91066,54239,22
91067,54240,27
91068,54241,33
91069,54241,36
91070,54242,23
91071,54243,23
91072,54244,7
91073,54245,18
91074,54245,28
91075,54245,26
91076,54245,8
91077,54246,37
91078,54247,22
91079,54248,13
91080,54249,17
91081,54250,15
91082,54251,23
91083,54252,36
91084,54253,29
91085,54254,31
91086,54254,30
91087,54254,34
91088,54254,12
91089,54255,33
91090,54256,12
91091,54257,14
91092,54258,20
91093,54259,19
91094,54260,24
91095,54261,34
91096,54261,28
91097,54261,21
91098,54261,7
91099,54261,20
91100,54261,24
91101,54261,31
91102,54261,37
91103,54262,37
91104,54263,26
91105,54263,23
91106,54264,11
91107,54264,29
91108,54264,26
91109,54264,36
91110,54264,37
91111,54264,29
91112,54265,8
91113,54266,16
91114,54267,17
91115,54268,17
91116,54268,21
91117,54268,34
91118,54269,9
91119,54269,3
91120,54269,29
91121,54270,37
91122,54270,6
91123,54270,31
91124,54270,17
91125,54270,20
91126,54270,25
91127,54271,15
91128,54272,37
91129,54273,24
91130,54274,17
91131,54275,18
91132,54276,36
91133,54277,28
91134,54277,2
91135,54277,3
91136,54277,30
91137,54277,14
91138,54278,36
91139,54278,7
91140,54279,2
91141,54279,24
91142,54279,6
91143,54279,29
91144,54279,31
91145,54280,8
91146,54281,19
91147,54282,26
91148,54282,20
91149,54282,35
91150,54282,24
91151,54283,28
91152,54283,5
91153,54284,12
91154,54285,33
91155,54286,37
91156,54287,7
91157,54287,4
91158,54288,17
91159,54288,8
91160,54289,20
91161,54289,17
91162,54289,4
91163,54290,34
91164,54291,25
91165,54291,10
91166,54291,16
91167,54291,2
91168,54291,36
91169,54292,33
91170,54292,35
91171,54293,6
91172,54294,25
91173,54295,12
91174,54295,11
91175,54295,6
91176,54296,35
91177,54297,13
91178,54298,3
91179,54298,25
91180,54298,34
91181,54298,28
91182,54298,12
91183,54299,35
91184,54299,7
91185,54300,33
91186,54301,37
91187,54302,32
91188,54303,26
91189,54303,17
91190,54303,3
91191,54304,4
91192,54305,36
91193,54306,37
91194,54306,4
91195,54307,23
91196,54308,3
91197,54309,26
91198,54309,15
91199,54309,4
91200,54309,12
91201,54309,5
91202,54310,2
91203,54310,36
91204,54310,10
91205,54310,11
91206,54311,6
91207,54312,12
91208,54313,33
91209,54313,37
91210,54314,26
91211,54315,11
91212,54315,23
91213,54316,17
91214,54317,13
91215,54318,20
91216,54319,25
91217,54319,4
91218,54320,23
91219,54321,15
